"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Arménie","ARM","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5871453387377","55.6956704497688","43.3140826299422","8.67355043685465","11.2407211028632","7.64251033986693","2.04377212745414","0.315143473212805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Samoa américaines","ASM","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","99.8262436450222","99.099214208139","98.4515963913238","98.4979633401222","98.4806882665202","98.1688410460422","95.4125177809388","95.2437716056741","95.7262007477711","96.1289956925867","96.1274593184782","","","",
"Antigua-et-Barbuda","ATG","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","99.9511539870558","99.9514651459079","99.8573466476462","99.8577783157321","99.809454677434","99.812850904554","98.4479962937225","98.4404063528402","98.1539076097812","97.1734274604969","96.3125336202259","95.0515824444833","94.3442073511339","","","",
"Australie","AUS","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29133203026726","2.16556772819447","1.48046005829076","1.47937671860678","1.38538065124834","1.5812057126687","1.57940967803691","1.18892089712964","0.932082367212813","0.847603033526646","0.848618616333054","0.909920537761257","1.07490496802971","0.752257678825373","0.608053091921518","1.24251038705445","1.31340462998754","1.18976628268978","1.66844145859116","1.44985936605927","2.41351059324549","2.28803478726673","1.50996015936255","2.56925155016854","2.02443210499748","2.70089897549368","2.17110233583351","2.04318119281166","1.84634714390782","1.86421034292077","1.70036730045479","1.7551985660167","1.7176675959651","1.77211684895473","",
"Autriche","AUT","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.73802043981389","4.33152691179613","3.88552451650713","5.20974418649015","4.90288338477754","3.76522899066252","3.5149416909621","4.21663374717833","4.88587919510184","4.35974008926227","2.77845797215012","2.91117551922369","2.31683706939311","3.09269784292219","2.83701209627136","2.45690687096002","2.5408797255108","1.97283510540225","1.86235060058937","1.64430355928033","1.78973118884265","1.54224849193928","1.02337368979243","1.01673591199017","1.01622910235643","1.32161288840564","1.4639573695614","1.19454881947171","1.04347319177463","0.93218740738745","0.999200639488409","1.00019750021161","0.961079878022343","1.04889939429753","",
"Azerbaïdjan","AZE","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4160331720802","37.9445628997868","58.0023275818449","60.3170437247389","71.2708440043253","72.2893686927951","72.4176274360625","71.2995961035875","69.4188243138126","72.1555897887324","71.9503716776298","33.7532946758039","30.9716057964815","35.6948228882834","28.2698675496689","25.6733123469745","24.8950821008027","18.2725316977159","7.95176269463568","2.63408946364215","0.122928915018707","1.66551690154726","2.18809813815904","0.0770745910764751","0.157715949530896","6.50923525599482","10.3839371593459","5.44407894736842","0.190257243648183","0.203283215710341","0.185765703007082","2.27346075232187","0.303040738317435","0.36171301825627","",
"Burundi","BDI","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","2.89074212893553","11.537196605933","8.24340718983462","1.88494651708844","11.8733916623778","14.5627464625377","13.8922503509366","11.7009908684671","15.935971542908","17.6538754428368","22.5831245729902","29.7182282879662","38.6958150604932","","","",
"Belgique","BEL","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85271350619686","2.53836743772242","2.13637937002423","2.08233334274501","2.24164923315646","1.76459520481669","1.69516025177729","1.80381312394556","3.1015952778813","1.22464917055162","0.948673998952531","2.08466443667706","1.18436925026502","1.18988538343377","1.99026243914024","2.03090713852187","1.62790972608084","0.922794034187646","0.481048353653479","0.307074783676782","0.429134648923464","0.319957633196156","0.400963275135461","0.322182697950726","0.297746226480116","0.299835019008679","0.220778917365605","0.20318867684919","0.213222457655353","0.0747511853402247","0.133030753580092","0.179138344562654","0.304334684773886","0.235451600951368","",
"Bénin","BEN","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","96.6101694915254","97.4683544303797","97.2222222222222","97.6190476190476","96.969696969697","96.8253968253968","97.5","98.7654320987654","99.0654205607477","97.4025974025974","98.6363636363636","98.6899563318777","99.21875","99.1304347826087","100","100","70.7692307692308","70.1149425287356","64.5454545454545","93.8405797101449","55.5891238670695","65.8415841584158","38.8257575757576","23.4580384226491","19.449378330373","23.5764235764236","","",
"Burkina Faso","BFA","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1086956521739","93.298969072165","90.0497512437811","78.1395348837209","66.2037037037037","61.3168724279835","72.992700729927","79.8045602605863","76.9230769230769","65.2777777777778","74.8717948717949","85.2459016393443","82.4657534246575","78.4269662921348","78.4810126582278","80.4642166344294","85.4014598540146","81.8627450980392","78.0645161290323","81.1428571428571","85.0588235294118","89.9233296823658","90.4424778761062","91.5625","93.1818181818182","94.3326271186441","91.3093858632677","91.9141914191419","88.9321468298109","85.8611825192802","82.9158638407193","83.6222355050807","85.9796285200719","","",
"Bangladesh","BGD","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3067770305225","1.76541717049577","4.45243984708792","6.78905061916142","6.70482420278005","8.53229687210809","6.45807913543664","9.42823410355878","8.70206489675516","9.26643598615917","6.46756705345254","6.73873045078197","6.73988748995446","6.74208603896104","5.86185942880292","5.76937618147448","5.55254604550379","5.29760753208229","4.18756561297096","4.3190975020145","3.61619821760846","9.46305997109827","12.3031112023822","12.5283160161003","14.6254988597491","16.2861619854762","16.5066844532088","18.1277961353839","20.5811015664477","16.7563945834117","11.8954935998597","20.07216440935","25.2178840817603","","",
"Bulgarie","BGR","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91877269167794","3.30869756742205","3.40634653187307","4.32665736768692","4.26402328691684","3.4530618105243","3.1252926303961","2.16339976169895","2.16969144829901","2.42365613888308","1.61518913107223","1.31686681222707","1.94475034560322","1.85211267605634","1.97496456115903","1.36594162064691","0.82673472503981","1.31186918262235","0.615049847902835","0.763429848245042","0.842389556941676","0.269700966592515","0.465175286505688","0.515805089581194","0.444304064013476","0.369715806366425","0.702312330219307","0.868192580899763","0.708841300681086","0.822115818953835","0.731216567698876","0.752606794483687","0.990118616210222","0.698049931685505","",
"Bahreïn","BHR","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.44273358045813","1.16444976296774","0.021906764808973","0","0","0","0","0.0270103411020219","0.0256852456610281","0.0315966858587277","0.00701508242721852","0.00684345594525235","0.00338352224665877","0.00302087424100535","0.00299634445975909","0.00294464075382803","0.00280528515723623","","",
"Bahamas","BHS","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","99.9933219063731","99.9931233037482","99.9850148159964","99.9762599024592","99.9283562811865","99.9048587644762","99.8869857160971","99.8238780328365","99.8128531621095","99.7877349794846","99.7759497604134","99.7812538916774","99.7407058562801","99.6853311375132","99.2985806774324","","","",
"Bosnie-Herzégovine","BIH","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.34007654455987","0","0","0","0.848256361922714","0.81799591002045","0.490463215258856","0.410724472333143","0.462707943153024","0.413630096513689","0.460255058011315","0.864824215078022","1.26101066295781","1.21604828688088","1.03708359522313","1.11887002063165","1.19468029153205","1.32382892057026","0","0.210620372734235","0.28030833917309","0.24869109947644","0.198835392699901","0.240673886883273","0.278465346534653","0.326316462985476","0.33207632126977","0.377174838788174","0.245302713987474","0.262962327788258","0.254829915846865","0.183426845058265","0.29296875","0.430608088449229","",
"Bélarus","BLR","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.814097050043","48.0753840196205","30.9748636786807","27.99304743924","27.9326050259579","28.0881290633277","19.5507417397168","13.4013892620025","13.242806061638","12.0794991703123","6.56679820696525","5.80936041176236","5.12171152101603","4.07856686821647","4.85421339314322","3.03607764607086","4.89453333752476","0.779163655785604","2.8732024651906","17.8825388464577","2.37569852414386","1.22360248447205","2.56177148608721","0.568127717650046","1.09111846840363","1.06214424036148","1.7338973961747","0.564971751412429","0.677166162212076","0.491783022365007","5.53076683615233","4.79643056330173","4.58629441624365","","",
"Belize","BLZ","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5402040685362","43.348271446863","44.6746866536499","65.8386067674285","61.2645760217367","56.8196939454425","22.408065512979","24.19452199502","14.4120214017379","31.6353272620062","10.2731435187622","9.08480764584284","12.746173837713","9.60004297724892","9.91697651912596","12.91107811397","13.5457433583498","13.3103745157124","20.3261562506426","39.8235680089431","5.65727699530516","7.13982421128614","","","",
"Bermudes","BMU","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivie","BOL","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.25383658233098","2.94376098418278","5.43117744610282","2.0369671821954","2.01841359773371","2.21927790659159","1.57504632489191","1.15207373271889","1.91374663072776","1.90672507085803","0.876288659793814","1.18060788746546","1.21863799283154","1.3106461255461","1.25550660792952","1.30266639527783","1.81347150259067","1.98128783709411","1.69947837792361","1.73382565419811","2.023988005997","1.70039347948286","2.17888365837256","1.93976518631955","2.19329959026271","2.15899025686448","2.09519716342538","2.1734608985025","2.82338806567881","2.85630727237278","2.79615153337342","2.21527713944296","1.99859747545582","","",
"Brésil","BRA","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21567985064244","2.17427477952188","2.58178478645773","2.42999333269835","2.45499748116643","2.72168823770596","3.17840688277179","3.21317479592963","3.45829655506794","4.93552743221119","4.34753948009515","4.81510343735921","3.88780082795491","2.95192115035722","3.13018611289627","2.89752948269745","2.95084860148282","2.99519035284973","3.79081212869844","3.14060083111467","3.11510471909764","2.74486278506912","3.47283947711898","4.58851723255985","6.29981081951377","5.26785120570979","2.80618356297528","2.84700138018114","2.25460019136928","1.86499260700881","1.94540399895668","3.11167809007345","1.52102762001916","1.28364207824804","",
"Barbade","BRB","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9806567048697","99.9813771590856","99.981631575322","99.9821318889944","99.9687846138355","99.9696277935082","99.9114420659709","99.9118140699229","99.8840666429814","99.8494005168963","99.7489635236393","99.6978638443734","99.5736088375695","99.0200644234874","98.6590368836746","98.6720276354164","97.6888409172679","97.6988072443656","96.5908301493574","94.5545732743965","92.674920433906","","","",
"Brunéi Darussalam","BRN","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.938566552901024","0.945626477541371","0.852878464818763","0.904392764857881","0.841852074564041","0.762970498474059","0.753650494583137","0.789364353967595","0.878594249201278","0.903861955628595","0.904443570585922","0.930593253198914","0.925583117363939","0.783453462864306","0.888480392156863","0.888480392156863","0.939963614311704","0.972017673048601","0.964066608238387","1.02436323366556","1.00210970464135","0.993288590604027","0.94147582697201","0.908677873693776","0.954283177984909","1","1.05386416861827","1.0825114265095","1.07151176333566","0.932684509326845","0.680034873583261","0.631689770135111","0.803284541235273","","",
"Bhoutan","BTN","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013210442346581","0.018630068931255","0.0248851994102677","0.0524465911830513","0.0700366156341385","0.0683619907331524","0.0496599132904435","0.0315735157741285","0.0147867091143796","0.00343863188299482","0.00428695137739748","0.00452813314975527","0.00263776458244187","0.00715191055343868","0.000139576107361942","0.000258147456408575","0","0.00388454108031677","0","0","0","0","","","",
"Botswana","BWA","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9205298013245","3.52941176470588","2.66903914590747","2.93594306049822","2.48161764705882","2.01729106628242","2.77410832232497","3.12907431551499","2.12765957446809","2.39149689991143","2.36842105263158","2.12577502214349","2.53054101221641","2.7831094049904","5.23613963039014","0.570342205323194","0.610376398779247","0.72463768115942","0","0","3.42105263157895","8.57740585774059","28.4900284900285","17.5324675324675","4.27645788336933","3.60390703940721","0.222965440356745","0.231481481481481","0.145222189950624","2.04207920792079","2.47592847317744","3.90203403902034","3.57142857142857","","",
"République centrafricaine","CAF","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.291002211616808","0.29442939583088","0.29442939583088","0.291002211616808","0.19698999290836","0.183755972069092","0.175994368180218","0.179791441927364","0.196772924045651","0.178507675830061","0.177242112725984","0.175821084464449","0.175635801601799","0.175635801601799","0.16294721927028","0.273361628659809","4.37150533730303","3.52692857629196","3.52692857629196","3.52692857629196","3.52692857629196","3.52692857629196","","","",
"Canada","CAN","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41095033533693","2.77533437526997","2.99197611637893","2.25289116029148","1.80913191137626","2.11914863274983","1.77597341526115","2.29151687867652","3.20324752221736","2.73377398455881","2.4225852893497","2.86066008198956","2.30824949163355","3.65649730531973","3.86489276675103","2.51894155843111","1.85696945075575","2.02226126590659","1.66010862205302","1.7990160014714","1.38165994727222","1.123641602353","1.15175498369203","1.18442827856708","1.14549275153428","1.17228913832647","1.16962140213306","0.855295002887676","0.883395175548423","0.778601857243556","0.695734332556716","0.655964627964857","0.841965568239449","0.739966066457926","",
"Europe centrale et les pays baltes","CEB","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25628576382868","5.74438091317491","4.7993521409399","5.36014895679233","5.07214568988837","4.80036251215073","4.80642266069574","5.21156899289018","5.17113139160104","4.63513800629672","3.16608720913887","3.79849229493376","2.9288505061196","2.9105022731485","2.14571019454583","1.94483620915897","1.83806348454589","1.79884486658376","1.56732845552318","1.82318021511029","1.37898089845129","1.10093883997216","1.00455569205569","0.797696067322042","0.672434048915946","0.832019524724847","0.955520063800319","0.867498218252163","0.765918198191461","0.757756781600288","0.753960564034328","0.798506880423133","1.07899887560905","0.894804997841735","",
"Suisse","CHE","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.676469541068822","1.03747981723865","1.23510583030283","0.421387011555728","0.463018822393822","0.577484452341668","0.5373726131265","0.470741139922653","1.06351132048717","0.470649007762839","0.334715639810427","0.339624204437204","0.33814482131951","0.363555423653361","0.306472516581535","0.357094957081545","0.310655968028974","0.256164887743835","0.182770275170803","0.150455016871412","0.098798200987982","0.0789192702288659","0.0730251005884964","0.0612430923488862","0.0473913831314553","0.0517124198457492","0.0506585612968592","0.0554727866358132","0.0332788332151694","0.0394638361570389","0.0293091416608514","0.0469433802262368","0.0578730144225644","0.040608037684259","",
"Îles Anglo-Normandes","CHI","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chili","CHL","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.62333986501197","6.7531686789239","4.81151902696418","5.26600841561471","5.98172251453891","3.71427552003425","7.63999609540234","6.6973000570622","5.50001408093723","8.84865850481896","4.25420430161186","2.99781335966707","3.38897666643768","4.02955433598838","5.53624433682237","6.4629220333816","4.90961677512654","25.269616640175","26.9496181160391","20.0075755080531","14.0152894066254","9.67084138602712","8.80847586414532","7.46048039416957","5.50506692295733","4.18489935555732","3.67181788388333","2.40927457422303","1.56183582506467","1.38366564961328","2.05969545081138","3.47769774364335","3.36303409178303","1.80461449891502","",
"Chine","CHN","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10696832928784","7.66249769415237","7.05636471897209","7.80702267059002","5.19248689731698","5.46614096043908","4.66109383100052","4.14785612666037","4.57319057815846","4.053545087735","3.48651435601864","3.27607500325805","3.065234160579","2.86928465449521","2.97408398086319","2.0201434452618","1.3230149541828","0.856057212679666","0.542486195573643","0.326347265899537","0.353042412380439","0.257222535238745","0.219000829988516","0.183817623838243","0.163598289102604","0.165333301447585","0.167214046560571","0.146959218965662","0.152054301067516","0.140288916815788","0.147691428063689","0.132642543927231","0.0974119959873274","0.0956372007867995","",
"Côte d'Ivoire","CIV","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3333333333333","30.9851403412218","43.3513513513514","49.7714808043876","50.275307073274","34.9847302341364","8.96255371393493","9.5261721657157","11.7354549975137","4.96159435333195","0.270833333333333","0.266120777891505","0.245561012466944","0.117947709848634","0.14519056261343","0.123217743355043","0.282935455349248","0.319659030367608","0.155172413793103","0.204394481349004","1.42497904442582","0.541072306935563","6.10034207525656","2.66666666666667","6.13082307506638","5.222681359045","0.0943692985215477","0.677682881544746","0.089454328595567","0.0752445447705041","0.062266500622665","2.55411255411255","2.52808988764045","","",
"Cameroun","CMR","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52020763811643","1.43911439114391","1.27877237851662","1.0593220338983","1.17647058823529","1.14901256732496","1.13753877973113","1.15089514066496","1.64141414141414","1.24407582938389","1.09195402298851","1.89212086981079","3.57575757575758","4.23452768729642","4.62287104622871","5.79420579420579","11.1829220524873","15.983215716193","15.3494103150854","22.1818810511757","19.7118644067797","18.5010128291695","15.8892128279883","15.9461152882206","16.4164019636154","26.2366938008766","15.1824817518248","14.5524233432245","14.0877867039236","12.0829895084286","9.69942196531792","8.71994938844369","8.68257469420493","","",
"Congo, République démocratique du","COD","Production d’électricité à partir de sources pétrolières (% du total)","EG.ELC.PETR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.442477876106195","0.416587767468283","0.312860200889182","0.306582506762849","0.338855421686747","0.291403593977659","0.294647241774431","0.376759865159627","0.401861252115059","0.452232899943471","0.0501588363149975","0.0838785438684784","0.131169044105591","0.113858165256994","0.113186191284663","0.0947995666305525","0.0794386336555011","0.0886300329197265","0.224600343506408","0.0762582613116421","0.0757384498863923","0.101022856421265","0.11823436678928","0.107874865156419","0.0451926336007231","0.134018315836498","0.131305394463289","0.0630517023959647","0.0460532375425992","0.0423119235000423","0.0399616368286445","0.0151664518085994","0.030188679245283","","",
